click_id,timestamp,user_id,ip_address,device_type,browser,operating_system,referrer_url,page_url,click_duration,scroll_depth,mouse_movement,keystrokes_detected,ad_position,click_frequency,time_since_last_click,device_ip_reputation,VPN_usage,proxy_usage,bot_likelihood_score,is_fraudulent
24bc4ef7-66ea-4be8-810f-13d4f968682d,10-08-2024 10:47,460ef6f4-a3a4-49de-b1d0-e563aa8fbc23,196.173.197.178,Tablet,Firefox,Linux,http://miller.com/,https://www.brooks-miller.com/,2.84,80,362,32,Top,5,297,Good,0,0,0.29,0
b838a406-90dd-493a-92a1-13cf4bf7014d,27-01-2025 11:57,525d080e-ab1b-4263-a067-53371947c7de,164.226.18.224,Desktop,Chrome,macOS,http://www.proctor.com/,http://www.archer.com/,1.84,43,128,1,Bottom,3,279,Good,0,0,0.26,0
e84b05b2-ef64-46ae-8024-017fd9d5c842,26-12-2024 17:03,be886231-290b-46d7-b0bf-c7e1f93d4be5,31.191.215.229,Desktop,Opera,iOS,http://peterson.com/,https://www.robinson.org/,0.85,26,229,41,Side,6,189,Good,1,0,0.65,0
ae04ad29-2588-471f-a225-e60accbe01b0,08-03-2024 04:17,e11d476a-4bf6-42aa-b763-de0d0a685aac,116.161.248.0,Tablet,Opera,Linux,http://www.chambers.com/,https://jacobs-collins.biz/,0.41,50,84,37,Bottom,4,543,Good,0,0,0.16,0
f9e3ea81-a31d-4c13-a8d7-d015d38a447e,13-11-2024 08:41,11532572-cfe4-42f5-b30f-ebce65c38279,50.4.47.127,Desktop,Chrome,iOS,http://reeves.biz/,http://www.zavala.com/,0.85,23,161,27,Top,5,450,Good,0,0,0.46,0
3d2245d2-7e0f-48a8-87e0-e37ad6068247,16-03-2024 18:05,aa12acb1-a592-48b9-a834-47cce9e4aacb,85.187.100.185,Desktop,Firefox,macOS,https://www.white.org/,http://gill-fischer.com/,2.28,19,396,23,Bottom,7,258,Good,0,1,0.65,0
d5ed13f5-d33f-45db-b860-5e37a155be98,04-05-2024 08:02,e0727438-ebcc-4c5b-8b1b-da3afeb3e4cb,110.241.230.65,Mobile,Opera,Android,http://howard.biz/,https://www.smith.com/,0.61,31,364,20,Side,7,453,Good,0,0,0.13,0
594a89a8-d3dc-4c0d-b9f0-455a0b119010,07-11-2024 13:21,bc6c668b-b218-4259-b405-c63c6764256b,182.137.207.180,Mobile,Safari,iOS,http://www.watkins-foster.com/,https://www.paul.net/,1.11,98,370,30,Top,9,572,Good,0,1,0.26,0
5f3762e3-9f2b-4f1b-a4cc-8a051d848bb5,06-10-2024 15:25,38ae8f48-319e-4c38-8a2c-a1cc6961f8e1,185.30.243.125,Mobile,Chrome,macOS,https://young.org/,http://www.kelley.net/,0.98,12,488,10,Top,2,78,Good,0,0,0.97,1
3f42d807-6b90-4535-abe0-25d0b1012b14,24-12-2024 01:46,0aa812e7-b64e-4c96-b226-fc986099f20d,9.75.141.195,Mobile,Edge,iOS,http://www.johnson-harrison.info/,https://massey.com/,2.9,42,50,49,Side,4,23,Good,0,0,0.8,1
1cacea05-47a7-4884-b6f7-67c96a4432d9,25-10-2024 14:47,63a218fc-d95b-4cd2-b24d-6c67b3256758,143.146.247.113,Desktop,Firefox,Linux,https://villa.biz/,http://www.washington.net/,4.3,19,214,27,Top,8,503,Good,0,1,0.68,0
a5a45b25-2c99-45b0-a21b-fa1481850143,24-06-2024 02:42,6d4107ea-e9c2-401d-bea8-5d123b7ad2da,76.195.51.78,Tablet,Chrome,macOS,https://west-williams.net/,http://williams.com/,2.4,1,0,47,Top,4,185,Good,0,0,0.86,1
b1759b50-b142-4ed9-9b64-0a36a39ebe67,27-06-2024 15:38,4bdea8f1-c97f-4184-a00d-c72de3906ff8,169.240.5.235,Desktop,Opera,Linux,https://www.johnson.com/,http://brown.info/,0.84,67,470,39,Bottom,3,547,Good,0,0,0.01,0
270cb99f-4781-4411-a53e-1aedc87e2b87,08-07-2024 10:17,3164d6ea-cf76-4175-805b-860cc1e07ff1,191.253.45.122,Desktop,Firefox,Windows,https://www.ford.com/,http://sparks-weber.info/,1.14,90,376,3,Top,6,513,Good,0,0,0.01,0
b2c9a976-e60f-487b-9245-3cb69f6fd3d8,29-08-2024 16:07,600a4bba-d21d-4f74-b32f-6e6fcd1063d1,174.192.215.49,Desktop,Safari,macOS,https://www.johnson-robinson.com/,http://davis.org/,0.31,59,411,42,Bottom,3,49,Good,0,0,0.15,0
bf9e3270-3934-4ff9-b649-673a3965321a,02-06-2024 17:16,1115b6a1-01e3-4a9c-88ab-88631ba21a5e,200.148.58.42,Mobile,Firefox,iOS,https://davenport.com/,https://www.roberts.com/,0.37,88,122,41,Side,2,168,Suspicious,0,0,0.5,0
57c71578-d9b1-4532-a46b-1a6cb74d6797,02-09-2024 11:44,b55686c3-975c-4521-bf99-7b2a3acb7114,214.72.72.162,Mobile,Firefox,Windows,http://www.turner-brown.com/,https://www.quinn.net/,0.36,3,287,15,Side,9,21,Good,0,0,0.57,0
4db8d89b-3c42-4c1f-b09d-968f9355a3f2,15-08-2024 22:17,7d2ece2b-3568-4744-a4d6-dc1073f23493,221.116.103.53,Mobile,Safari,Linux,https://carter-ruiz.org/,http://delgado.com/,0.28,95,199,11,Side,3,392,Suspicious,0,0,0.11,0
4a83e429-8c1c-496b-972c-4fb077734a27,19-09-2024 01:25,68566a42-3c8f-4ea9-8110-28184e229312,32.213.119.204,Tablet,Safari,Linux,https://johnson.org/,http://mitchell.com/,0.4,16,182,21,Side,1,105,Suspicious,0,1,0.07,0
c68e228d-abd6-43e9-8460-68a2541ed1c7,31-08-2024 01:04,894d03b2-21c6-4593-a7f1-b087141f5bdc,34.66.239.177,Desktop,Firefox,iOS,http://wagner.com/,https://lynch.com/,0.45,0,409,34,Top,9,290,Suspicious,0,1,0.83,1
1aaf1b21-bdf2-43a8-bccf-97ab591784fd,21-02-2024 19:42,ea237da9-33df-419f-af7d-a9e033c9ede8,117.106.156.149,Tablet,Safari,Windows,http://www.solis-robinson.com/,http://www.anderson-fritz.com/,0.24,32,397,42,Top,5,426,Suspicious,0,0,0.46,0
c24f0fac-9376-42c7-b54c-0ba9b8ac4bdb,29-03-2024 12:40,a8d4f00f-793b-4e35-9c42-1fd4e7934796,53.153.196.253,Mobile,Chrome,Android,http://pope-martinez.com/,http://jordan.com/,2.04,29,215,15,Bottom,7,229,Good,0,0,0.99,1
2cc21f85-858c-4281-8676-4d1df624e79e,08-10-2024 16:48,2e5984ab-816c-47b8-8c14-bf5fe059eed2,34.203.76.208,Tablet,Safari,iOS,http://www.davis.info/,https://gibbs.com/,9.29,4,239,23,Bottom,2,181,Good,0,0,0.23,0
23141dae-527e-4fee-a2c3-8061d4f53295,30-03-2024 16:10,84f3b65b-4b82-4315-aa64-d8c5e9c67568,130.49.191.178,Desktop,Safari,Linux,http://www.lopez-williams.info/,https://sanchez.com/,4.23,11,348,34,Bottom,1,352,Good,0,0,0.65,0
ca8d2193-bd4c-4cb4-8910-f8d37fc4fb20,25-02-2024 01:16,31ed8562-a582-4159-9afa-2e707d1eff76,213.170.98.227,Desktop,Firefox,macOS,https://walsh.com/,http://kelley-miles.biz/,0.09,31,67,27,Top,6,225,Good,0,0,0.8,1
7c155184-674d-4e40-b91f-3d46164b9da0,15-11-2024 10:12,4b7e885f-2baa-4da9-a160-97fc8ecb3376,84.111.185.111,Mobile,Chrome,Windows,http://www.kelly.info/,http://bernard-montes.biz/,1.1,37,318,41,Bottom,5,234,Good,0,0,0.87,1
fe9e6746-7955-4522-9fe1-0febaa683022,12-01-2025 16:18,9ca121c8-6276-4235-90fa-73e918ad6997,146.29.3.112,Mobile,Edge,Android,http://www.smith.info/,https://www.lucas.org/,3.92,16,81,28,Top,6,266,Suspicious,1,0,0.31,0
8af71c72-2a3a-4625-8256-025a9872d1d1,06-11-2024 17:48,f164f541-9ebb-45c4-890f-87bd9b91ed78,71.208.113.244,Tablet,Edge,macOS,http://www.colon.com/,https://www.oliver.info/,0.29,57,141,20,Side,2,314,Good,0,0,0.19,0
249a1ef0-4ff2-4633-bbe3-9adbbc7efe38,03-04-2024 20:26,ded6107c-ce37-4766-a004-d725e60b5028,86.111.28.206,Mobile,Opera,Windows,https://www.long.com/,http://www.may.com/,3.76,39,410,47,Top,7,499,Good,0,1,0.23,0
15c78908-b0b0-4de3-86cf-074ad3e4ea0b,10-09-2024 12:35,5b5b87ec-f519-4775-be11-7e3b2f103538,208.168.219.26,Mobile,Safari,iOS,http://www.gray-schwartz.info/,https://garcia-wong.info/,1.8,95,40,24,Side,1,218,Good,0,0,0.67,0
ceada24e-9d6b-4793-bc83-039d3cc151e2,11-10-2024 02:09,e06575ca-5126-47d1-b551-cccbbd7aa1d5,100.208.183.39,Desktop,Safari,iOS,https://www.mcdowell.biz/,http://weaver-vargas.org/,5.36,23,238,38,Bottom,8,211,Good,0,0,0.52,0
c463b5ce-f66d-45f4-b9d5-ad6faedb9e85,04-06-2024 04:59,dc3b2c69-6943-48e8-9b84-b8b5bb65931d,175.71.64.137,Mobile,Chrome,Windows,https://hart-hunt.com/,https://www.cook.com/,4.18,11,2,30,Top,7,99,Good,0,0,0.6,0
d02790f0-fe43-4922-81b5-19b010595404,08-11-2024 00:54,c37e4a88-8194-4b97-b1c4-65b1d7457483,2.7.72.26,Mobile,Edge,Android,https://huff.net/,https://rice.com/,2.26,94,93,14,Bottom,7,388,Good,0,0,0.02,0
e6198a11-fa9d-4e69-9ae5-1cd25bc49a6b,05-08-2024 05:29,310e0e3e-1ae5-40e8-9f9f-84d022f1679e,125.200.154.120,Desktop,Opera,Windows,http://www.bryant.com/,http://www.brooks.com/,2.14,18,58,46,Bottom,6,345,Suspicious,1,0,0.39,0
8bd0c275-7df9-498c-97a6-9b6a8240afcd,03-09-2024 02:03,15434a02-3055-4a76-99ed-481dada9119a,26.208.36.148,Desktop,Chrome,macOS,https://www.matthews.com/,https://www.grant.net/,0.48,28,227,41,Side,5,253,Good,0,1,0.31,0
dc01fa29-e52c-4300-b9a5-aa811986c026,28-09-2024 20:25,81cba1e5-e6c8-4bca-b31c-00750ee953cd,178.82.148.226,Tablet,Safari,macOS,http://www.lang-bartlett.biz/,https://reeves.info/,0.25,84,406,34,Bottom,9,524,Good,0,1,0.86,1
91d9c737-09cb-4646-8953-5f1e169c010f,24-12-2024 23:44,f7abf162-22ff-4e3d-a44d-2b3754450f96,195.20.68.253,Mobile,Edge,iOS,https://jones.com/,http://www.benson.info/,1.07,89,17,37,Top,3,118,Good,0,1,0.78,1
529bf784-3763-49c7-b333-6f18f91a5f5e,30-08-2024 12:21,88997b41-e7d1-4b4e-9900-b8e119d9c976,176.155.59.26,Desktop,Opera,Windows,https://www.irwin.biz/,https://www.adams-cruz.com/,0.41,51,493,49,Bottom,9,209,Suspicious,0,0,0.43,0
44242e54-6dea-4531-aa4f-56305fe5c9be,24-04-2024 15:07,0272c0eb-c868-4811-ae5f-ce9761313662,94.119.82.24,Tablet,Firefox,iOS,http://www.warren-hamilton.com/,http://chavez.com/,0.22,91,238,21,Side,5,409,Good,0,0,0.63,0
4ed4c186-0acf-467b-afc6-54ff89a1e4e2,15-08-2024 17:33,4a7074b6-75ad-4115-8c92-6f39f856c1fe,189.200.2.101,Tablet,Edge,Android,https://zimmerman.com/,https://bass.com/,0.72,16,359,4,Side,8,481,Good,0,0,0.05,0
6c58543b-c494-4815-85cb-7f06cbb13b0e,24-10-2024 04:55,40da2c50-9a26-4b7f-9a03-1aae3a4a85ad,24.250.251.190,Mobile,Opera,macOS,http://jones-mendez.net/,http://white.biz/,3.94,72,73,47,Bottom,3,329,Bad,0,0,0.64,0
c13ca721-9248-4296-8e42-338a16b7b53e,12-12-2024 00:35,8fd70e0c-a639-478a-94bb-c2876983b5e5,197.135.218.229,Mobile,Chrome,Linux,http://www.ray-wood.com/,https://brown-guerrero.com/,0.03,20,375,12,Side,7,183,Good,0,0,0.1,0
ed08d9d5-5b4e-4315-b324-c90720fd5840,24-10-2024 07:26,5f990190-39df-4b6b-8316-cdbd83833de4,76.206.198.113,Tablet,Firefox,Linux,http://www.turner.com/,https://rich.org/,0.69,59,331,31,Bottom,4,417,Good,0,0,0.71,0
ebf70129-2cff-482b-8cf6-4064a2ea7c32,16-06-2024 22:54,19db03d7-9f62-4a79-9f87-a6afa85f05b6,185.51.207.232,Desktop,Opera,Windows,https://www.hayden.com/,https://holt.net/,1.1,97,168,2,Side,5,83,Good,0,0,0.57,0
55af348a-463b-4ca9-b532-a16047118535,29-12-2024 09:44,370655e6-d1a3-48cc-864b-5c8f5d05e084,158.130.187.235,Tablet,Opera,Windows,https://www.miller-sullivan.com/,https://gordon.com/,1.43,74,263,14,Bottom,4,254,Good,0,1,0.3,0
2e02c9d9-7334-42f5-ae94-10a03661d9f0,10-03-2024 03:39,dcf4a7d5-3b35-455b-9cab-e41ded55ba05,189.248.211.222,Mobile,Safari,Linux,https://krueger-hicks.com/,https://www.hayden-stewart.com/,0.4,19,159,26,Bottom,9,5,Suspicious,0,0,0.37,0
64e1405e-3c3b-46a2-8224-be5bfd22d239,12-06-2024 00:30,2e3dc968-02f1-4dbc-aed3-43cd23c1e5cc,16.17.211.136,Desktop,Edge,Windows,https://www.moses.com/,https://george-kramer.com/,6.66,52,336,26,Top,7,303,Good,0,0,0.09,0
00ae1412-d2f7-4d11-a25b-552c0c853554,06-09-2024 04:13,36d05529-3fd3-40fa-853a-1808eb966b3a,48.230.110.52,Desktop,Safari,macOS,http://www.smith-cooper.biz/,http://phillips.com/,1.73,79,168,29,Top,6,536,Suspicious,0,0,0.32,0
74c7e20d-5fca-4acc-b63e-c02664ddc684,07-01-2025 00:05,bd5c71c0-0a3a-4fb0-b731-ed462f4b2601,104.31.2.203,Tablet,Firefox,Android,http://www.lee.biz/,http://www.rojas.com/,1.48,62,428,5,Bottom,6,428,Good,0,0,0.97,1
0dc8acde-c385-438b-9a3c-94cefc56eee5,19-08-2024 05:08,fb0e1121-9505-40e1-a625-fc529cec76e0,93.252.205.174,Mobile,Opera,Android,http://hunter-shelton.com/,http://www.black.com/,0.02,56,205,24,Top,7,227,Good,0,0,0.49,0
497cf873-c712-4795-8333-d4f38201a31d,23-06-2024 17:38,1b31753e-2cbe-435f-a715-1902555e8d67,160.204.17.153,Tablet,Safari,iOS,http://www.woods.com/,http://cooper-williams.com/,1.33,28,356,27,Top,5,563,Good,0,0,0.47,0
b846c93b-80be-40c3-936a-014f8c1516c9,13-01-2025 02:21,ffbe5fcf-21aa-459c-bd57-4fa8b3ed9cd9,46.146.74.130,Tablet,Edge,macOS,http://www.johnson-peterson.com/,http://reid-barnes.info/,3.64,0,8,21,Side,3,390,Good,0,0,0.63,0
a40aa3c7-c593-4516-a018-986cbc9d8118,30-08-2024 13:38,392cd4ba-dd98-4ac5-a6a9-6f3b54d10f5c,65.191.12.106,Tablet,Firefox,Windows,https://www.mcdaniel.info/,http://mcknight-garcia.com/,0.5,81,345,3,Top,3,564,Good,0,0,0.48,0
85ac8a48-f388-4f13-a0d3-3e44ee5cd0fa,28-01-2025 04:20,8707c3f3-0ea4-483c-b3ff-771993796445,52.95.24.96,Desktop,Chrome,Windows,https://lynn-conley.org/,https://www.tucker-davis.info/,0.87,58,303,14,Side,7,12,Good,0,0,0.36,0
6e4bf007-e702-4317-872b-49da9a20024e,10-02-2025 08:32,66b57884-45dc-424d-90d6-a6ce2e55e4d8,114.245.27.170,Desktop,Safari,iOS,http://www.cortez.com/,http://www.sanchez.com/,0.04,63,114,25,Top,1,337,Good,0,0,0.14,0
6348a1dd-5fbd-42a8-91c3-079ba84ced8c,30-06-2024 14:31,29d499af-6863-447d-81d3-7582b424ad03,209.192.26.3,Mobile,Firefox,iOS,http://www.weaver-munoz.com/,http://www.lamb.com/,7.54,85,151,17,Top,4,129,Suspicious,0,0,0.63,0
7d3faf66-e09a-4a2f-832e-0a5ac8b2a89d,05-04-2024 02:11,35b99b09-9b0e-464e-b929-be78cb2ba392,208.254.58.96,Mobile,Chrome,Windows,http://kirk.info/,https://odom-king.com/,0.14,71,86,8,Bottom,8,11,Good,1,0,0.75,0
5d7142ec-2dd4-4239-a1e2-b15d8af1d6ad,01-07-2024 08:17,f54ec9d1-fdbf-489c-b639-0ea2cbe6dd78,202.87.114.185,Tablet,Safari,Windows,https://moore.com/,http://www.potts.com/,4.57,70,94,3,Top,4,490,Good,0,0,0.92,1
777a154a-9c73-40be-a20c-08e2a714fa21,14-10-2024 16:57,195f8728-50db-4c85-9057-e6249f56ff6c,146.16.16.141,Tablet,Firefox,macOS,http://bowers-bender.com/,https://www.harris.com/,0.75,88,230,47,Bottom,1,272,Good,0,0,0,0
6c411def-73b3-451c-9a25-a7f9b1da9934,31-03-2024 15:28,f4d1b141-6686-4176-9769-563d9bdf2cb7,149.44.238.47,Tablet,Firefox,iOS,http://www.clark.biz/,http://lopez.com/,1.77,93,427,49,Bottom,5,357,Good,0,1,0.07,0
7556a677-b91a-411e-b481-a02f5f070f43,12-02-2025 19:34,c180a3e7-eb14-47f8-9c12-18a92b03fd6b,76.36.225.227,Mobile,Safari,macOS,http://www.potter.com/,http://www.hansen.com/,2.27,97,185,4,Bottom,1,92,Good,0,0,0.9,1
8881d607-f0c8-4e28-a471-bd91381ec79d,06-04-2024 07:52,23bbcb4e-43fc-4149-a01d-8f9b8a34b666,94.5.33.239,Desktop,Firefox,Windows,https://www.williams.com/,https://www.carr.biz/,0.3,43,449,44,Bottom,9,9,Good,0,0,0.63,0
2dfc9553-0543-4cf1-ab33-9aa9fd2a38b1,22-08-2024 07:46,b77a6d99-afc6-4b6b-8247-ba96ac580b40,147.224.45.252,Desktop,Opera,Linux,https://www.french.com/,https://www.avila-west.com/,1.17,47,113,5,Top,8,123,Suspicious,0,0,0.96,1
7e35b9ee-42f1-4ffb-a3a9-794466ade918,19-11-2024 02:12,96ce7d0b-cd7a-4aeb-8ac1-9d4a2d8c7677,84.26.211.224,Tablet,Safari,Linux,http://www.bailey-rivera.com/,https://adkins-webb.com/,0.79,74,273,11,Bottom,7,281,Suspicious,0,0,0.43,0
b005259f-3e3e-49c6-96cf-90130d3dacc4,30-07-2024 04:14,c56cedb3-fe37-4e22-85f3-7e4ec91de942,220.243.150.38,Tablet,Firefox,Windows,http://www.perry.com/,http://harrington.org/,0.12,14,463,30,Top,5,458,Good,1,0,0.42,0
f66ad8fe-69c0-4be1-aeab-630824029ac8,01-02-2025 13:16,2fa0ecd9-cb1e-47d7-ab22-21350d840237,164.99.23.235,Tablet,Chrome,iOS,http://www.mason-dalton.info/,http://www.davis-bell.com/,3.58,34,28,46,Top,4,451,Suspicious,0,0,0.34,0
7b0ae1dc-844b-4309-8891-c256f90a1be4,27-06-2024 10:07,de228c53-955b-4775-9613-45d8b46bbaf8,102.33.106.153,Tablet,Chrome,Linux,http://perry.com/,http://www.evans.info/,0.09,22,202,8,Side,7,407,Good,0,0,0.14,0
5056c5a8-0ba9-4c80-98b1-f3006c7f92c3,22-11-2024 11:49,8a574b5a-c20a-47c3-9871-2fcea80a3da2,128.66.211.56,Mobile,Opera,iOS,https://sanchez.com/,https://jones-cervantes.com/,2.12,52,1,6,Side,3,56,Suspicious,1,0,0.38,0
eaca06e1-cdb3-45ca-bb41-0b4253d803be,27-03-2024 21:02,d385771b-a9e3-4f78-9595-c4a0904f769e,205.13.226.146,Desktop,Safari,Linux,https://www.wright-carlson.com/,http://www.jones-daniel.com/,0.75,44,77,28,Side,8,379,Good,0,0,0.01,0
9304f976-7da2-451c-ac81-6b98ebd90147,04-01-2025 23:03,170a7faa-b02a-470b-8c29-d3297165bc48,131.139.129.167,Tablet,Firefox,iOS,https://wheeler.biz/,http://www.hines.biz/,0.43,84,323,13,Bottom,5,502,Good,0,0,0.51,0
b12453a2-a166-4681-8b52-5bc2381335b5,11-08-2024 00:45,dbad62a1-9da8-4678-a53a-517615c2c139,203.82.210.142,Mobile,Firefox,Linux,http://peterson.com/,https://chan.net/,2.2,91,230,19,Top,5,23,Bad,0,0,0.85,1
cf0ab3b5-321a-49a0-9580-0beb9b1ff349,18-10-2024 19:17,f6ad81a6-6350-42fa-8eda-247b791124ab,145.163.89.8,Tablet,Chrome,iOS,http://duncan.com/,https://rose-cruz.net/,1.71,12,97,47,Top,1,245,Good,0,0,0.32,0
83f16b17-9aa1-45d4-8542-6c9b0c5746ae,25-01-2025 04:52,d65041d1-5b6b-48e7-868a-01024f13371c,38.55.31.160,Tablet,Opera,macOS,http://hart-cruz.info/,http://www.mcdaniel.com/,0.76,33,116,31,Bottom,8,418,Good,0,0,0.09,0
899fdf7b-f7c6-418b-bbd2-1134bef4918e,28-01-2025 19:50,946c58c9-3409-48f6-ac32-c77318bcb4a5,141.119.220.177,Desktop,Chrome,iOS,http://watson-johnson.com/,http://ellis-carter.com/,1.44,37,109,21,Side,7,231,Good,0,0,0.97,1
8c27162f-3ee7-4194-a027-1be900953e59,17-03-2024 23:25,161350c1-9d92-4863-9c13-137195a0f617,174.246.93.210,Tablet,Chrome,macOS,https://thomas.com/,http://www.brown.com/,0.57,69,166,35,Side,1,210,Good,0,0,0.13,0
f46c2918-d172-400a-8a15-cc1142a9be96,19-09-2024 02:15,7ef9606d-7830-4ad5-bbe9-73fa99afbd01,206.111.229.64,Desktop,Opera,macOS,http://russell-martin.com/,http://schmidt.com/,3.99,67,456,43,Top,4,162,Good,0,1,0.53,0
bc05af8a-4718-41ae-802d-8bb118bd8923,06-07-2024 04:49,40f737b2-e804-4298-80b3-7f14dd6cc579,167.144.72.200,Desktop,Safari,Windows,http://ballard-kim.com/,https://yang.net/,0.75,4,487,17,Top,4,377,Good,0,1,0.81,1
f5fd3b6d-34f5-470c-98c5-3cfe96a52ca4,06-12-2024 09:51,5bef01b9-199c-4caa-a0eb-5d0f9f6d4360,165.243.201.50,Desktop,Firefox,macOS,https://walker.org/,https://mcneil.net/,0.56,39,296,39,Top,9,170,Bad,0,0,0.25,0
57c5b971-6ec9-472d-802c-071e55a3eec3,20-08-2024 01:18,7d5b72dc-23b1-4323-bd01-9d2888e4c898,82.159.215.111,Mobile,Safari,Android,http://cross-allen.com/,http://www.mathis-walton.info/,2.79,69,454,48,Side,2,339,Good,0,0,0.84,1
a45b1728-f013-450a-86a1-6fb1b7d3ed7f,27-07-2024 07:02,69ca0ef0-a72f-4403-bd61-28bf3001e667,2.47.172.125,Mobile,Edge,macOS,https://burke.com/,https://www.gomez.net/,0.04,20,370,24,Top,4,474,Good,0,1,0.56,0
b311fed2-d7ab-4837-a955-b52fa734f144,08-08-2024 19:54,dd0f9c34-ba3f-43f2-822a-d6f39df0ffb5,92.6.43.188,Desktop,Edge,iOS,http://www.leon.net/,https://mccarthy-weiss.com/,0.62,27,336,30,Side,3,227,Good,0,0,0.33,0
a58072d5-5741-4c98-ad2f-92c6f828011a,21-11-2024 04:30,b58e2504-8004-478d-9cf9-5e0589aa9ad2,82.84.113.138,Tablet,Edge,macOS,https://www.potter.info/,https://smith.info/,0.94,2,377,34,Side,5,363,Good,0,0,0.87,1
1ab8233f-9658-4fd4-b915-188e715a1bdf,07-04-2024 23:11,718bc937-0980-4873-85a2-7e1061424e68,59.96.48.213,Desktop,Opera,iOS,https://rodriguez.com/,http://robinson-arnold.org/,4.28,22,86,25,Side,7,479,Good,0,0,0.62,0
43caefde-9783-42a5-bf07-54c84d65b2b0,04-11-2024 22:59,e4fc0a8c-09f9-48af-8a0b-72e493c65258,55.19.103.85,Tablet,Chrome,iOS,http://www.nelson-hicks.com/,https://harrington.org/,6.01,71,492,3,Bottom,5,555,Suspicious,1,1,0.62,0
9e4f6bfc-033e-4f89-9dee-be6c5c10a66c,16-11-2024 08:34,7290e508-1624-4c76-9d0f-4380852dc2d1,121.52.73.249,Desktop,Safari,Android,https://parsons.com/,http://www.myers.com/,2.52,18,458,41,Bottom,5,475,Good,0,0,0.5,0
64e2755c-b60f-419a-a2a7-bcf6e98312dd,30-01-2025 13:04,14bf54b5-482d-483f-9843-42a02ca32340,165.169.236.206,Tablet,Firefox,macOS,http://dominguez.com/,https://www.perez.com/,1.36,74,21,47,Top,4,195,Good,0,0,0.27,0
594df2ce-77a0-49f6-88a5-3eb6ee3aa44c,14-04-2024 16:46,1d7f429b-0511-488e-931a-d6bd80c14c4b,161.91.158.86,Mobile,Edge,macOS,http://kennedy.com/,https://wilson-casey.com/,2.05,49,209,19,Side,9,12,Good,0,0,0.3,0
cd3b8e69-02a1-4e69-8220-48e5f7f14fd7,17-04-2024 17:51,98baf35d-ebe5-430a-9dd4-a2236b2b3f74,198.80.114.2,Tablet,Safari,Linux,http://herrera.info/,http://www.larson.biz/,1.07,73,304,33,Top,6,495,Suspicious,0,0,0.09,0
e1c75bab-09c7-44cb-9bee-72474a7a133c,24-01-2025 17:25,b8d188fc-7d13-4f9c-9f08-617dc99b6e9d,36.108.5.237,Desktop,Edge,Linux,http://martin.com/,http://www.walton.com/,0.71,57,411,11,Side,6,62,Good,0,0,0.24,0
39e05624-ef50-4b5d-ab0f-2c81842eba5d,20-12-2024 11:11,cdeb6c77-6e19-4d8e-aa90-49be01440295,174.108.69.199,Mobile,Edge,Windows,http://www.martin.com/,http://www.anderson-porter.com/,6.02,91,271,15,Top,6,529,Good,1,0,0.28,0
4d85fb4a-4df3-4b60-ac35-aacb60262ef9,20-01-2025 23:31,34b38845-0302-4ded-984b-01ff654edc23,7.246.116.24,Tablet,Firefox,iOS,https://roberts.com/,http://morris.com/,0.25,19,489,41,Top,6,271,Suspicious,0,0,0.06,0
2353a0aa-c13e-490d-904b-2f6fcf8c70aa,13-11-2024 21:21,9924424a-2c1c-4f8f-a97d-7e354fbf32ff,175.198.28.229,Tablet,Opera,Android,http://thompson-carpenter.info/,https://www.adams-cole.com/,0.85,91,323,4,Bottom,1,538,Good,0,0,0.11,0
ad7e87d9-a7ee-4c01-a451-7ef75fb37230,05-02-2025 12:52,42782236-4c8e-4edd-bd28-a4d9a5fc0d75,92.161.66.216,Tablet,Chrome,Linux,https://richardson.org/,https://watson.org/,4.59,92,445,43,Bottom,6,557,Suspicious,0,0,0.27,0
2a1b7e3c-de6f-4593-8462-c7f4faec6cd4,20-08-2024 11:42,cc377fd6-58ce-4322-97cd-b23768f8afb0,63.247.106.50,Tablet,Opera,macOS,http://www.zuniga-wade.com/,https://garza.org/,2.57,71,419,34,Bottom,4,65,Suspicious,0,0,0.68,0
fa7ef69c-8770-49eb-98f5-5fdd45aab44d,27-06-2024 23:02,8a274150-e83a-4cb8-9b74-f5671434f94a,218.120.28.167,Tablet,Safari,Windows,http://williams.com/,https://franklin.com/,0.06,82,277,43,Bottom,2,480,Good,0,1,0.18,0
2da26592-7eeb-4247-a3ca-f44788e56140,15-07-2024 01:45,f937ce39-6553-4f1b-a860-88805e0c887f,105.209.9.200,Mobile,Opera,Android,https://www.neal.info/,https://www.tran.com/,0.05,52,138,26,Side,6,490,Good,0,0,0.52,0
c3d09b77-7e68-4c35-afb2-e3d7e5c2f9f3,01-06-2024 02:29,adf25c5a-c1f1-44f5-aced-b172e8e6ce6d,113.91.138.27,Mobile,Safari,macOS,http://www.harvey-harris.com/,http://herrera-murphy.com/,1.45,84,340,0,Top,1,68,Good,0,0,0.51,0
b487824b-7829-4d13-b699-6f57908b9e66,16-06-2024 12:19,76edf11a-b7dd-4b7f-b3ae-4c23da89852c,178.98.30.83,Mobile,Safari,macOS,http://myers-morris.net/,https://sullivan.com/,1.32,81,376,33,Top,1,362,Bad,0,0,0.83,1
3c1f391e-8f59-4e95-a681-36867a0db096,25-02-2024 23:18,2d5b3585-a30a-48fe-9686-1f74530ca671,118.178.113.212,Mobile,Chrome,iOS,http://smith-hansen.com/,http://www.jordan-moreno.com/,1.17,8,231,42,Side,5,572,Good,1,0,0.61,0
